Order ID;Order Key;Returned Indicator;Ship Mode;Order Priority
MX-2014-HP1481582-41709;19061;Returned;First Class;Medium
MX-2014-HR1483018-41978;19062;Not Returned;Standard Class;Medium
MX-2014-HR1483093-41951;19063;Not Returned;Second Class;Medium
MX-2014-HW1493539-41700;19064;Not Returned;Second Class;High
MX-2014-HW1493593-41978;19065;Not Returned;Standard Class;Medium
MX-2014-IG1508582-41816;19066;Not Returned;Second Class;Medium
MX-2014-IL1510028-41824;19067;Not Returned;Standard Class;Medium
MX-2014-IL1510082-41674;19068;Not Returned;Standard Class;Medium
MX-2014-IL1510082-41765;19069;Not Returned;Standard Class;Medium
MX-2014-IL1510082-41927;19070;Not Returned;Standard Class;Medium
MX-2014-IL1510082-41950;19071;Not Returned;Standard Class;Medium
MX-2014-IM1505539-41912;19072;Not Returned;Standard Class;Medium
MX-2014-IM1507018-41810;19073;Not Returned;Second Class;High
MX-2014-JA1597051-41801;19074;Not Returned;Standard Class;Medium
MX-2014-JB1600028-41681;19075;Not Returned;Standard Class;Medium
MX-2014-JB1600082-41877;19076;Not Returned;Standard Class;High
MX-2014-JB1604593-41943;19077;Not Returned;First Class;High
MX-2014-JC1534098-41996;19078;Not Returned;Standard Class;Low
MX-2014-JC1577539-41919;19079;Not Returned;Same Day;High
MX-2014-JC1577551-41826;19080;Not Returned;Standard Class;Medium
MX-2014-JC1610531-41921;19081;Not Returned;Second Class;High
MX-2014-JD1579051-41699;19082;Not Returned;Second Class;Medium
MX-2014-JD1589582-41866;19083;Not Returned;Standard Class;Medium
MX-2014-JD1601551-41842;19084;Not Returned;Standard Class;Medium
MX-2014-JD1606031-41869;19085;Not Returned;First Class;Critical
MX-2014-JD1606051-41786;19086;Not Returned;Standard Class;Medium
MX-2014-JD1615031-41907;19087;Not Returned;Standard Class;Medium
MX-2014-JD1615039-41978;19088;Not Returned;Standard Class;Medium
MX-2014-JD1615082-41793;19089;Not Returned;Standard Class;Medium
MX-2014-JD1615082-41961;19090;Not Returned;Standard Class;Medium
MX-2014-JD1615082-41999;19091;Not Returned;Standard Class;Medium
MX-2014-JE1547554-41940;19092;Not Returned;Second Class;High
MX-2014-JE1547582-41742;19093;Not Returned;First Class;Critical
MX-2014-JE1561082-41992;19094;Not Returned;Standard Class;Low
MX-2014-JE1571582-41920;19095;Not Returned;Standard Class;Medium
MX-2014-JE1574536-41971;19096;Not Returned;Standard Class;Low
MX-2014-JE1574539-41977;19097;Not Returned;Standard Class;Medium
MX-2014-JE1616518-41941;19098;Not Returned;Standard Class;Medium
MX-2014-JF1529536-41930;19099;Not Returned;Second Class;High
MX-2014-JF1529539-41822;19100;Not Returned;Standard Class;Medium
MX-2014-JF1535582-41809;19101;Not Returned;Standard Class;Medium
MX-2014-JF1541531-41978;19102;Not Returned;Same Day;High
MX-2014-JF1549082-41762;19103;Not Returned;Same Day;High
MX-2014-JF1549082-41977;19104;Not Returned;Standard Class;Medium
MX-2014-JG1511539-41865;19105;Not Returned;Standard Class;High
MX-2014-JG1511582-41949;19106;Not Returned;Standard Class;Medium
MX-2014-JG1516018-41928;19107;Not Returned;First Class;High
MX-2014-JG1516039-41758;19108;Not Returned;Standard Class;Medium
MX-2014-JG1531031-41780;19109;Not Returned;Second Class;High
MX-2014-JG1531039-41816;19110;Not Returned;Standard Class;Medium
MX-2014-JG1580539-41766;19111;Not Returned;Standard Class;Medium
MX-2014-JH1543018-41866;19112;Not Returned;Standard Class;Medium
MX-2014-JH1543028-41722;19113;Not Returned;First Class;High
MX-2014-JH1543039-41844;19114;Not Returned;Standard Class;Medium
MX-2014-JH1543039-41858;19115;Not Returned;Second Class;Critical
MX-2014-JH1543039-41950;19116;Not Returned;Standard Class;Medium
MX-2014-JH1582039-41927;19117;Not Returned;Standard Class;Medium
MX-2014-JH1582082-41916;19118;Not Returned;Standard Class;Medium
MX-2014-JH1591082-41822;19119;Not Returned;First Class;Medium
MX-2014-JH1598518-41717;19120;Not Returned;Standard Class;High
MX-2014-JH1598536-41647;19121;Not Returned;Second Class;Medium
MX-2014-JH1598539-41840;19122;Not Returned;Standard Class;Medium
MX-2014-JH1598551-41816;19123;Not Returned;First Class;Medium
MX-2014-JH1598582-41747;19124;Not Returned;Standard Class;Medium
MX-2014-JH1598582-41864;19125;Not Returned;Same Day;Medium
MX-2014-JJ1544582-41969;19126;Not Returned;Second Class;Medium
MX-2014-JJ1576082-41907;19127;Not Returned;Standard Class;Medium
MX-2014-JJ1576082-41969;19128;Not Returned;Standard Class;Medium
MX-2014-JK1520582-41996;19129;Not Returned;Standard Class;Medium
MX-2014-JK1532582-41797;19130;Not Returned;Same Day;High
MX-2014-JK1532582-41902;19131;Not Returned;Standard Class;Medium
MX-2014-JK1532593-41677;19132;Not Returned;Second Class;High
MX-2014-JK1537082-41907;19133;Not Returned;Standard Class;Medium
MX-2014-JK1562526-41962;19134;Not Returned;Second Class;High
MX-2014-JK1562582-41816;19135;Not Returned;Second Class;Medium
MX-2014-JK1564031-41819;19136;Not Returned;First Class;High
MX-2014-JK1564036-41649;19137;Not Returned;Standard Class;High
MX-2014-JK1564082-41832;19138;Not Returned;Second Class;Critical
MX-2014-JK1573018-41678;19139;Not Returned;Second Class;High
MX-2014-JK1573018-41867;19140;Not Returned;Standard Class;High
MX-2014-JK1609036-41887;19141;Not Returned;Standard Class;Medium
MX-2014-JK1609093-41755;19142;Not Returned;Standard Class;High
MX-2014-JL1513016-41944;19143;Not Returned;Second Class;High
MX-2014-JL1513036-41856;19144;Not Returned;Standard Class;Low
MX-2014-JL1513082-41696;19145;Not Returned;Standard Class;High
MX-2014-JL1513082-41739;19146;Not Returned;Second Class;Medium
MX-2014-JL1517518-41903;19147;Not Returned;Second Class;Critical
MX-2014-JL1517551-41818;19148;Not Returned;Standard Class;Medium
MX-2014-JL1523526-41815;19149;Not Returned;Standard Class;High
MX-2014-JL1523593-41776;19150;Not Returned;Second Class;Critical
MX-2014-JL1550526-41983;19151;Not Returned;Standard Class;High
MX-2014-JL1550551-41837;19152;Not Returned;Same Day;High
MX-2014-JL1550582-41961;19153;Not Returned;Standard Class;Medium
MX-2014-JL1585051-41986;19154;Not Returned;Second Class;Medium
MX-2014-JM1525031-41815;19155;Not Returned;First Class;High
MX-2014-JM1525082-41867;19156;Not Returned;Standard Class;Medium
MX-2014-JM1525082-41901;19157;Not Returned;Second Class;High
MX-2014-JM15265141-41905;19158;Not Returned;Standard Class;Medium
MX-2014-JM1558026-41788;19159;Not Returned;Standard Class;High
MX-2014-JM1558028-41734;19160;Not Returned;First Class;Critical
MX-2014-JM1558039-41879;19161;Not Returned;Standard Class;Medium
MX-2014-JM1565518-41916;19162;Not Returned;Second Class;Medium
MX-2014-JM1565539-41816;19163;Not Returned;Second Class;High
MX-2014-JM1565582-41958;19164;Not Returned;Same Day;High
MX-2014-JM1586582-41888;19165;Not Returned;Same Day;High
MX-2014-JO1528031-41902;19166;Not Returned;Second Class;Medium
MX-2014-JO1528093-41758;19167;Not Returned;First Class;High
MX-2014-JO1555082-41859;19168;Not Returned;Standard Class;Medium
MX-2014-JP1546018-41996;19169;Not Returned;Second Class;Medium
MX-2014-JP1546082-41971;19170;Not Returned;Standard Class;Low
MX-2014-JP1552028-41926;19171;Not Returned;Second Class;Medium
MX-2014-JP1613518-41949;19172;Not Returned;Standard Class;Medium
MX-2014-JR1567018-41689;19173;Not Returned;Standard Class;Medium
MX-2014-JR1567018-41727;19174;Not Returned;Standard Class;Low
MX-2014-JR1570036-41775;19175;Returned;Second Class;Medium
MX-2014-JR1570039-41955;19176;Returned;Standard Class;High
MX-2014-JR1621039-41966;19177;Not Returned;Standard Class;Medium
MX-2014-JS1559593-41814;19178;Not Returned;Standard Class;Medium
MX-2014-JS1568539-41961;19179;Not Returned;Standard Class;High
MX-2014-JS1568555-41826;19180;Not Returned;Standard Class;Medium
MX-2014-JS1603026-41781;19181;Not Returned;First Class;High
MX-2014-JS1603036-41737;19182;Not Returned;Standard Class;Medium
MX-2014-JS160305-41893;19183;Not Returned;Standard Class;High
MX-2014-JW1595531-41955;19184;Not Returned;Standard Class;High
MX-2014-JW1595551-42000;19185;Not Returned;Second Class;High
MX-2014-JW1595582-41877;19186;Not Returned;Standard Class;High
MX-2014-JW1607528-41797;19187;Not Returned;Second Class;Medium
MX-2014-JW1607593-41657;19188;Not Returned;Standard Class;Low
MX-2014-KA1652539-41922;19189;Returned;First Class;Critical
MX-2014-KB1624028-41709;19190;Not Returned;Standard Class;Medium
MX-2014-KB1640518-41993;19191;Not Returned;First Class;High
MX-2014-KB1658582-41829;19192;Not Returned;Standard Class;Medium
MX-2014-KB1660039-41952;19193;Not Returned;Second Class;High
MX-2014-KC1654026-41983;19194;Not Returned;Standard Class;Medium
MX-2014-KC1654036-41866;19195;Not Returned;Second Class;High
MX-2014-KC1654051-41903;19196;Not Returned;Standard Class;Medium
MX-2014-KC1667518-41823;19197;Not Returned;First Class;Medium
MX-2014-KD1627031-41870;19198;Not Returned;Standard Class;Medium
MX-2014-KD1627093-41901;19199;Not Returned;First Class;Critical
MX-2014-KD1661531-41873;19200;Not Returned;First Class;Critical
MX-2014-KD1661536-41679;19201;Not Returned;Second Class;Medium
MX-2014-KF1628518-41891;19202;Not Returned;Standard Class;High
MX-2014-KF1628526-41824;19203;Not Returned;Standard Class;High
MX-2014-KH1636051-41971;19204;Not Returned;First Class;Critical
MX-2014-KH1636082-41856;19205;Not Returned;Second Class;Medium
MX-2014-KH1651018-41721;19206;Not Returned;Second Class;Medium
MX-2014-KH1651093-41954;19207;Not Returned;Standard Class;Medium
MX-2014-KH1669031-41929;19208;Not Returned;Standard Class;Medium
MX-2014-KH1669065-41845;19209;Not Returned;First Class;Critical
MX-2014-KL1655582-41958;19210;Not Returned;Standard Class;High
MX-2014-KL1664582-41935;19211;Not Returned;Second Class;High
MX-2014-KL1664593-41733;19212;Returned;Standard Class;Medium
MX-2014-KM1666031-41728;19213;Not Returned;Standard Class;Medium
MX-2014-KN1639039-41801;19214;Not Returned;Standard Class;Medium
MX-2014-KN1639082-41907;19215;Returned;Standard Class;Medium
MX-2014-KN1645082-41770;19216;Not Returned;Standard Class;Low
MX-2014-KN1645082-41983;19217;Not Returned;Second Class;Critical
MX-2014-KN1670531-41706;19218;Not Returned;Standard Class;Medium
MX-2014-KS1630018-41952;19219;Not Returned;Same Day;Critical
MX-2014-KS1630031-41807;19220;Not Returned;Standard Class;Medium
MX-2014-KT1646554-41857;19221;Not Returned;Second Class;Critical
MX-2014-KT1648082-41824;19222;Not Returned;Second Class;Medium
MX-2014-KW1643518-41927;19223;Not Returned;Standard Class;High
MX-2014-KW1643582-41915;19224;Not Returned;First Class;High
MX-2014-KW1657039-41955;19225;Not Returned;Standard Class;Medium
MX-2014-LB1673551-41990;19226;Not Returned;Standard Class;Medium
MX-2014-LB1673582-41829;19227;Not Returned;Standard Class;Medium
MX-2014-LB1679598-41933;19228;Not Returned;Standard Class;High
MX-2014-LC1687093-41802;19229;Not Returned;Standard Class;Medium
MX-2014-LC1693018-41752;19230;Not Returned;Standard Class;High
MX-2014-LC1693093-41906;19231;Not Returned;Standard Class;High
MX-2014-LC17050143-41828;19232;Not Returned;Second Class;Medium
MX-2014-LC1705051-41643;19233;Not Returned;Standard Class;Medium
MX-2014-LC171405-41726;19234;Not Returned;Standard Class;Medium
MX-2014-LC1714093-41862;19235;Not Returned;Standard Class;Medium
MX-2014-LD1685518-41998;19236;Not Returned;Standard Class;Low
MX-2014-LD1685582-41773;19237;Not Returned;Second Class;Medium
MX-2014-LD1685593-41994;19238;Not Returned;Second Class;Medium
MX-2014-LF1718531-41894;19239;Not Returned;Same Day;Critical
MX-2014-LH1675082-41906;19240;Not Returned;Standard Class;High
MX-2014-LH1690082-41943;19241;Not Returned;Standard Class;High
MX-2014-LH1702031-41991;19242;Not Returned;Standard Class;Medium
MX-2014-LH1702093-41994;19243;Not Returned;First Class;Medium
MX-2014-LL1684039-41724;19244;Not Returned;Standard Class;Medium
MX-2014-LL1684039-41853;19245;Returned;Second Class;High
MX-2014-LP1708031-41971;19246;Not Returned;Second Class;Medium
MX-2014-LP1708055-41773;19247;Not Returned;Standard Class;Low
MX-2014-LR1703539-41881;19248;Not Returned;Standard Class;Medium
MX-2014-LR1703555-41804;19249;Not Returned;Second Class;High
MX-2014-LR1703593-41926;19250;Not Returned;Standard Class;High
MX-2014-LS1694536-41924;19251;Not Returned;First Class;High
MX-2014-LS1697518-41666;19252;Returned;Standard Class;Medium
MX-2014-LS1697550-41709;19253;Not Returned;Same Day;High
MX-2014-LS1720018-41810;19254;Not Returned;Standard Class;Low
MX-2014-LS1723051-41964;19255;Not Returned;Standard Class;Low
MX-2014-LS1724518-41943;19256;Not Returned;Standard Class;High
MX-2014-LT1676551-41898;19257;Not Returned;Standard Class;Medium
MX-2014-LT1676582-41954;19258;Not Returned;Standard Class;Medium
MX-2014-LT1676593-41896;19259;Not Returned;Second Class;Critical
MX-2014-LW1682518-41719;19260;Not Returned;Standard Class;High
MX-2014-LW1721551-41742;19261;Not Returned;Standard Class;Medium
MX-2014-MA1756082-41815;19262;Not Returned;Standard Class;Medium
MX-2014-MA1756082-41998;19263;Not Returned;Standard Class;Medium
MX-2014-MA1799582-41648;19264;Not Returned;Second Class;High
MX-2014-MB18085143-41956;19265;Not Returned;Standard Class;Medium
MX-2014-MB1808582-41805;19266;Not Returned;Standard Class;High
MX-2014-MC1727539-41765;19267;Not Returned;Standard Class;Medium
MX-2014-MC1742518-41818;19268;Not Returned;Second Class;Medium
MX-2014-MC1742526-41741;19269;Not Returned;Standard Class;Medium
MX-2014-MC1742582-41870;19270;Not Returned;Standard Class;Medium
MX-2014-MC1742582-41902;19271;Not Returned;Standard Class;Medium
MX-2014-MC1757518-41982;19272;Not Returned;Second Class;Critical
MX-2014-MC1757531-41990;19273;Not Returned;Standard Class;Medium
MX-2014-MC1759039-41797;19274;Not Returned;First Class;Medium
MX-2014-MC1759051-41657;19275;Not Returned;Same Day;Medium
MX-2014-MC1760551-41992;19276;Not Returned;Standard Class;High
MX-2014-MC1760593-41975;19277;Not Returned;Second Class;Medium
MX-2014-MC1763518-41880;19278;Not Returned;Standard Class;Medium
MX-2014-MC1763518-41924;19279;Not Returned;Standard Class;High
MX-2014-MC1763582-41921;19280;Not Returned;Standard Class;High
MX-2014-MC1763582-41944;19281;Not Returned;Standard Class;Medium
MX-2014-MC1763593-41930;19282;Not Returned;Standard Class;Medium
MX-2014-MC1784518-41711;19283;Not Returned;Second Class;High
MX-2014-MC1784518-41783;19284;Not Returned;Standard Class;Medium
MX-2014-MC1784551-41927;19285;Not Returned;Standard Class;Medium
MX-2014-MC1784582-41870;19286;Not Returned;Standard Class;Medium
MX-2014-MC1810082-41814;19287;Not Returned;Second Class;Medium
MX-2014-MC18130100-41853;19288;Not Returned;Second Class;High
MX-2014-MC1813026-41927;19289;Not Returned;Standard Class;High
MX-2014-MC1813031-41900;19290;Not Returned;Standard Class;Medium
MX-2014-MC1813055-41817;19291;Not Returned;Second Class;Medium
MX-2014-MC1813082-41759;19292;Not Returned;Standard Class;Medium
MX-2014-MD1735018-41999;19293;Not Returned;Second Class;High
MX-2014-MD1735082-41787;19294;Not Returned;Standard Class;Medium
MX-2014-MD1735082-41836;19295;Not Returned;Standard Class;Medium
MX-2014-MD1786093-41969;19296;Not Returned;Standard Class;High
MX-2014-ME1772539-41934;19297;Not Returned;Second Class;Medium
MX-2014-ME1772582-41802;19298;Not Returned;First Class;Medium
MX-2014-ME1801036-41878;19299;Not Returned;Standard Class;Medium
MX-2014-ME1801082-41934;19300;Not Returned;First Class;Medium
MX-2014-MF1825018-41762;19301;Not Returned;Standard Class;Medium
MX-2014-MG1765036-41832;19302;Not Returned;Second Class;High
MX-2014-MG1769582-41875;19303;Not Returned;Standard Class;Medium
MX-2014-MG1787582-41849;19304;Not Returned;Standard Class;Medium
MX-2014-MG1787582-41977;19305;Not Returned;First Class;Medium
MX-2014-MG1814539-41787;19306;Not Returned;Same Day;Critical
MX-2014-MG1814582-41774;19307;Not Returned;Standard Class;Medium
MX-2014-MG1814593-41793;19308;Not Returned;Second Class;High
MX-2014-MH1729082-41648;19309;Not Returned;Second Class;High
MX-2014-MH1729082-41745;19310;Not Returned;First Class;High
MX-2014-MH1744082-41794;19311;Not Returned;Standard Class;Medium
MX-2014-MH1745539-41961;19312;Not Returned;Standard Class;High
MX-2014-MH1745582-41944;19313;Not Returned;Same Day;Critical
MX-2014-MH1762093-41913;19314;Not Returned;Standard Class;Medium
MX-2014-MH1778582-41892;19315;Not Returned;Second Class;Medium
MX-2014-MH1802582-41955;19316;Not Returned;First Class;High
MX-2014-MK1790531-41886;19317;Not Returned;Standard Class;Medium
MX-2014-MK1790539-41685;19318;Not Returned;First Class;High
MX-2014-MK1816093-41713;19319;Not Returned;Standard Class;Medium
MX-2014-ML1739528-41798;19320;Not Returned;Standard Class;Medium
MX-2014-ML1739531-41989;19321;Not Returned;Standard Class;Medium
MX-2014-ML1739539-41801;19322;Not Returned;Standard Class;Low
MX-2014-ML1739582-41979;19323;Not Returned;Second Class;Critical
MX-2014-ML1739598-41906;19324;Not Returned;First Class;Medium
MX-2014-ML1741039-41935;19325;Returned;Standard Class;Low
MX-2014-ML1741082-41959;19326;Not Returned;Second Class;High
MX-2014-ML1775531-41747;19327;Not Returned;Standard Class;Medium
MX-2014-ML1775582-41645;19328;Not Returned;First Class;Critical
MX-2014-ML1775593-41795;19329;Returned;Same Day;Critical
MX-2014-ML1804018-41770;19330;Not Returned;First Class;High
MX-2014-ML1804018-41914;19331;Not Returned;Second Class;High
MX-2014-ML1804093-41935;19332;Not Returned;Standard Class;Medium
MX-2014-ML1826555-41823;19333;Not Returned;First Class;Critical
MX-2014-ML1826582-41851;19334;Not Returned;Standard Class;Medium
MX-2014-MM1726051-41643;19335;Not Returned;Standard Class;Medium
MX-2014-MM1792039-41978;19336;Not Returned;Standard Class;Low
MX-2014-MM1805582-41901;19337;Not Returned;Second Class;Medium
MX-2014-MM1828031-41827;19338;Not Returned;Second Class;Medium
MX-2014-MM1828031-41853;19339;Not Returned;Second Class;Medium
MX-2014-MO1750018-41927;19340;Not Returned;Standard Class;Medium
MX-2014-MO1750082-41720;19341;Not Returned;Standard Class;Low
MX-2014-MO1795093-41902;19342;Not Returned;Standard Class;Medium
MX-2014-MP1747031-41730;19343;Not Returned;Standard Class;Medium
MX-2014-MP1747082-41807;19344;Not Returned;Standard Class;Medium
MX-2014-MP1747093-41914;19345;Not Returned;First Class;High
MX-2014-MP1796551-41798;19346;Not Returned;Same Day;Medium
MX-2014-MP179655-41740;19347;Not Returned;Standard Class;Medium
MX-2014-MP1796582-41775;19348;Not Returned;Same Day;High
